text,label
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight gain (weight gain), cold hands and feets (cold hands and feets), mood swings (mood swings), dizziness (dizziness), puffy face and eyes (puffy face and eyes), enlarged thyroid (enlarged thyroid), brittle nails (brittle nails), swollen extremeties (swollen extremeties), depression (depression), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hypothyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight gain (weight gain), cold hands and feets (cold hands and feets), mood swings (mood swings), lethargy (lethargy), puffy face and eyes (puffy face and eyes), enlarged thyroid (enlarged thyroid), brittle nails (brittle nails), swollen extremeties (swollen extremeties), depression (depression), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hypothyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight gain (weight gain), cold hands and feets (cold hands and feets), mood swings (mood swings), lethargy (lethargy), dizziness (dizziness), enlarged thyroid (enlarged thyroid), brittle nails (brittle nails), swollen extremeties (swollen extremeties), depression (depression), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hypothyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), sweating (sweating), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), sweating (sweating), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), sweating (sweating), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), sweating (sweating), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: fatigue (fatigue), anxiety (anxiety), sweating (sweating), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), anxiety (anxiety), sweating (sweating), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), sweating (sweating), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), sweating (sweating), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), sweating (sweating), headache (headache), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), sweating (sweating), headache (headache), nausea (nausea), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), spinning movements (spinning movements), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), spinning movements (spinning movements), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: headache (headache), nausea (nausea), spinning movements (spinning movements), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), nausea (nausea), spinning movements (spinning movements), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), spinning movements (spinning movements), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), spinning movements (spinning movements), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), spinning movements (spinning movements), loss of balance (loss of balance).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), spinning movements (spinning movements), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), blackheads (blackheads), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), blackheads (blackheads), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: pus filled pimples (pus filled pimples), blackheads (blackheads), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), blackheads (blackheads), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), blackheads (blackheads).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), blackheads (blackheads), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), blackheads (blackheads).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: skin rash (skin rash), blackheads (blackheads), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), foul smell of urine (foul smell of urine), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), foul smell of urine (foul smell of urine), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: bladder discomfort (bladder discomfort), foul smell of urine (foul smell of urine), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), foul smell of urine (foul smell of urine), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), foul smell of urine (foul smell of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), foul smell of urine (foul smell of urine), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: bladder discomfort (bladder discomfort), foul smell of urine (foul smell of urine), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), high fever (high fever), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), high fever (high fever), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: high fever (high fever), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), high fever (high fever), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), high fever (high fever), blister (blister), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), high fever (high fever), blister (blister), red sore around nose (red sore around nose).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), high fever (high fever), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), nodal skin eruptions (nodal skin eruptions), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: skin rash (skin rash), nodal skin eruptions (nodal skin eruptions), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: itching (itching), nodal skin eruptions (nodal skin eruptions), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), nodal skin eruptions (nodal skin eruptions).",Fungal Infection
"Bệnh nhân có các triệu chứng: skin rash (skin rash), nodal skin eruptions (nodal skin eruptions), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: itching (itching), nodal skin eruptions (nodal skin eruptions), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), nodal skin eruptions (nodal skin eruptions).",Fungal Infection
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), nodal skin eruptions (nodal skin eruptions), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), shivering (shivering), chills (chills), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: shivering (shivering), chills (chills), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), chills (chills), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), shivering (shivering), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), shivering (shivering), chills (chills).",Allergy
"Bệnh nhân có các triệu chứng: shivering (shivering), chills (chills), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), chills (chills), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), shivering (shivering), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), shivering (shivering), chills (chills).",Allergy
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), shivering (shivering), chills (chills), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), ulcers on tongue (ulcers on tongue), vomiting (vomiting), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), ulcers on tongue (ulcers on tongue), vomiting (vomiting), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), vomiting (vomiting), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), ulcers on tongue (ulcers on tongue), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), ulcers on tongue (ulcers on tongue), vomiting (vomiting), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), ulcers on tongue (ulcers on tongue), vomiting (vomiting), cough (cough).",GERD
"Bệnh nhân có các triệu chứng: acidity (acidity), ulcers on tongue (ulcers on tongue), vomiting (vomiting), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), ulcers on tongue (ulcers on tongue), vomiting (vomiting), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), vomiting (vomiting), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), ulcers on tongue (ulcers on tongue), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), stomach pain (stomach pain), burning micturition (burning micturition), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), stomach pain (stomach pain), burning micturition (burning micturition), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), burning micturition (burning micturition), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), stomach pain (stomach pain), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), stomach pain (stomach pain), burning micturition (burning micturition).",Drug Reaction
"Bệnh nhân có các triệu chứng: skin rash (skin rash), stomach pain (stomach pain), burning micturition (burning micturition), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), stomach pain (stomach pain), burning micturition (burning micturition), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), burning micturition (burning micturition), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), stomach pain (stomach pain), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), stomach pain (stomach pain), burning micturition (burning micturition).",Drug Reaction
"Bệnh nhân có các triệu chứng: vomiting (vomiting), loss of appetite (loss of appetite), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: indigestion (indigestion), loss of appetite (loss of appetite), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), loss of appetite (loss of appetite), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), loss of appetite (loss of appetite), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), loss of appetite (loss of appetite), abdominal pain (abdominal pain), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), loss of appetite (loss of appetite), abdominal pain (abdominal pain), passage of gases (passage of gases).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), loss of appetite (loss of appetite), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), loss of appetite (loss of appetite), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), patches in throat (patches in throat), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
